,countyCode,total_coverage,total_claims,mean_total_coverage,mean_total_claims
727,18179,3937600.0,726720.14,93752.38095238095,17302.860476190475
728,18181,21481300.0,4240464.36,92591.81034482758,18277.863620689655
729,18183,2609100.0,133251.79,96633.33333333333,4935.251481481482
730,19003,376200.0,212516.66,75240.0,42503.332
731,19005,2215100.0,84196.3,147673.33333333334,5613.086666666667
732,19007,216900.0,56314.090000000004,27112.5,7039.2612500000005
733,19009,949500.0,126927.46,67821.42857142857,9066.247142857143
734,19011,12187100.0,2030329.23,112843.51851851853,18799.34472222222
735,19013,122978700.0,25837128.59,83149.8985801217,17469.32291413117
736,19015,5923600.0,447510.22000000003,329088.8888888889,24861.67888888889
737,19017,54394000.0,14197062.38,84725.85669781931,22113.80433021807
738,19019,24184400.0,3146626.08,64320.21276595745,8368.686382978723
739,19021,28000.0,0.0,28000.0,0.0
740,19023,23654700.0,7065910.46,75094.28571428571,22431.46177777778
741,19025,64100.0,1455.5,64100.0,1455.5
742,19027,2045200.0,360245.70999999996,157323.07692307694,27711.20846153846
743,19029,2510400.0,337592.78,44042.10526315789,5922.680350877194
744,19031,4007100.0,917169.18,105450.0,24136.03105263158
745,19033,18320600.0,3176873.11,84426.72811059908,14639.968248847925
746,19035,5668500.0,896343.5700000001,45348.0,7170.748560000001
747,19037,4542100.0,760315.3200000001,108145.23809523809,18102.745714285717
748,19041,1021700.0,37685.840000000004,53773.68421052631,1983.465263157895
749,19043,14352300.0,3055901.2,69334.78260869565,14762.807729468599
750,19045,12563300.0,1194919.74,71790.28571428571,6828.1128
751,19047,6269900.0,1703401.09,71248.86363636363,19356.83056818182
752,19049,6223600.0,331770.35000000003,155590.0,8294.25875
753,19053,581600.0,24323.329999999998,83085.71428571429,3474.7614285714285
754,19055,21042000.0,4022159.59,202326.92307692306,38674.611442307694
755,19057,38674200.0,10114140.57,110497.71428571429,28897.544485714287
756,19059,1380000.0,55300.44,276000.0,11060.088
757,19061,17650100.0,1947465.16,72934.29752066116,8047.376694214876
758,19063,1047500.0,43811.95,61617.64705882353,2577.1735294117643
759,19065,5343800.0,862890.6,55664.583333333336,8988.44375
760,19067,17988500.0,4300842.88,69722.86821705426,16669.93364341085
761,19069,255000.0,41005.579999999994,127500.0,20502.789999999997
762,19071,41902000.0,12291490.1,168959.67741935485,49562.460080645156
763,19073,503000.0,14565.32,55888.88888888889,1618.368888888889
764,19075,751500.0,31395.02,57807.692307692305,2415.0015384615385
765,19077,1709000.0,156932.82,170900.0,15693.282000000001
766,19079,1853100.0,194238.16999999998,61770.0,6474.605666666666
767,19081,128200.0,7978.6,42733.333333333336,2659.5333333333333
768,19083,1594700.0,188632.87,113907.14285714286,13473.776428571427
769,19085,12098500.0,3226407.64,63342.931937172776,16892.18659685864
770,19087,35000.0,0.0,35000.0,0.0
771,19089,830900.0,24204.59,103862.5,3025.57375
772,19091,2421700.0,231007.71,63728.94736842105,6079.150263157894
773,19093,535800.0,35666.520000000004,66975.0,4458.3150000000005
774,19095,3206600.0,267013.73,89072.22222222222,7417.048055555555
775,19097,3548200.0,365296.35,86541.46341463414,8909.66707317073
776,19099,4748700.0,681169.86,163748.27586206896,23488.615862068964
777,19103,108418600.0,31388599.35,242547.20357941833,70220.58020134228
778,19105,11501300.0,4062088.38,95052.06611570247,33570.97834710744
779,19107,57800.0,31712.22,19266.666666666668,10570.74
780,19109,315000.0,22661.5,157500.0,11330.75
781,19111,20170300.0,3952995.23,143051.7730496454,28035.427163120567
782,19113,281553000.0,66137073.5,207481.945467944,48737.710759027264
783,19115,11087200.0,4125530.44,90878.68852459016,33815.82327868853
784,19117,458500.0,19112.52,91700.0,3822.504
785,19119,3726500.0,1254918.47,57330.769230769234,19306.438
786,19121,540000.0,98908.96,77142.85714285714,14129.85142857143
787,19123,1287500.0,134428.56,107291.66666666667,11202.38
788,19125,3726400.0,486469.05,143323.07692307694,18710.348076923077
789,19127,3931700.0,175226.39,131056.66666666667,5840.879666666667
790,19129,18646200.0,6390059.4,152837.70491803277,52377.536065573775
791,19131,2715100.0,295107.76999999996,129290.47619047618,14052.750952380951
792,19133,5808500.0,626899.76,223403.84615384616,24111.529230769233
793,19135,30000.0,355.0,30000.0,355.0
794,19137,3287100.0,238404.6,40581.48148148148,2943.266666666667
795,19139,36384000.0,5019171.9,103363.63636363637,14259.011079545455
796,19141,525000.0,22533.65,175000.0,7511.216666666667
797,19145,590000.0,6833.12,196666.66666666666,2277.7066666666665
798,19147,1050000.0,7833.67,350000.0,2611.2233333333334
799,19149,1169700.0,231889.97,61563.15789473684,12204.735263157894
800,19153,192047400.0,36547107.51,126180.94612352169,24012.55421156373
801,19155,94133300.0,10327421.33,110097.42690058479,12078.855356725146
802,19161,16000.0,0.0,8000.0,0.0
803,19163,238703000.0,32665541.52,109296.24542124542,14956.74978021978
804,19165,787300.0,257665.90000000002,52486.666666666664,17177.72666666667
805,19167,2694600.0,167670.41,168412.5,10479.400625
806,19169,46395500.0,12923058.64,164523.04964539007,45826.449078014186
807,19171,4471500.0,1396472.97,30212.837837837837,9435.628175675676
808,19173,224800.0,32740.86,32114.285714285714,4677.265714285714
809,19175,1211100.0,126541.64000000001,93161.53846153847,9733.97230769231
810,19177,3024100.0,529618.74,54983.63636363636,9629.431636363635
811,19179,10899300.0,2295127.85,91590.75630252101,19286.788655462187
812,19181,2006000.0,247620.24,87217.39130434782,10766.097391304347
813,19183,2479000.0,188706.03,165266.66666666666,12580.402
814,19187,9271900.0,2654929.76,99697.84946236559,28547.631827956986
815,19189,70000.0,186.0,35000.0,93.0
816,19191,3640900.0,364741.70999999996,117448.3870967742,11765.861612903225
817,19193,15201000.0,1248921.9,55681.318681318684,4574.805494505495
818,19195,97800.0,7347.39,24450.0,1836.8475
819,19197,49000.0,0.0,49000.0,0.0
820,20001,5934600.0,2864007.03,68213.79310344828,32919.621034482756
821,20003,355000.0,190553.84000000003,88750.0,47638.46000000001
822,20005,61400.0,35365.71,15350.0,8841.4275
823,20007,54000.0,1219.16,18000.0,406.3866666666667
824,20009,16205500.0,2377140.84,30926.52671755725,4536.528320610687
825,20011,8068200.0,2438107.21,128066.66666666667,38700.11444444444
826,20015,38051700.0,10106307.47,81133.68869936034,21548.63
827,20017,780000.0,232824.88,23636.363636363636,7055.299393939394
828,20019,49900.0,439.0,49900.0,439.0
829,20021,4149400.0,1545367.18,47694.252873563215,17762.841149425287
830,20027,700000.0,10745.65,140000.0,2149.13
831,20029,35000.0,35000.0,35000.0,35000.0
832,20031,494300.0,134622.11,98860.0,26924.422
833,20035,11435300.0,2968809.56,76235.33333333333,19792.063733333332
834,20037,12513200.0,1685736.92,87504.8951048951,11788.37006993007
835,20041,4885400.0,174149.71,56806.976744186046,2024.9966279069768
836,20043,13061400.0,911206.91,134653.60824742267,9393.885670103093
837,20045,18134900.0,2196151.17,114777.84810126582,13899.690949367088
838,20047,661200.0,1669.34,66120.0,166.934
839,20049,25000.0,25000.0,25000.0,25000.0
840,20051,4512400.0,270461.94,45579.79797979798,2731.938787878788
841,20053,151800.0,54533.88,21685.714285714286,7790.5542857142855
842,20055,1392900.0,31983.61,116075.0,2665.3008333333332
843,20057,3121600.0,142660.45,56756.36363636364,2593.826363636364
844,20059,7491700.0,872186.81,214048.57142857142,24919.623142857145
845,20061,3087300.0,215419.01,106458.62068965517,7428.241724137932
846,20067,25000.0,1882.34,25000.0,1882.34
847,20073,137600.0,5495.66,27520.0,1099.132
848,20077,10000.0,0.0,10000.0,0.0
849,20079,22402000.0,3336355.18,54639.0243902439,8137.4516585365855
850,20085,380000.0,103608.83,95000.0,25902.2075
851,20087,4701700.0,1107309.46,94034.0,22146.1892
852,20089,40000.0,11855.830000000002,40000.0,11855.830000000002
853,20091,130443800.0,12487538.42,112258.00344234079,10746.590722891566
854,20093,28000.0,0.0,28000.0,0.0
855,20095,3354300.0,992565.26,372700.0,110285.02888888889
856,20097,33000.0,0.0,33000.0,0.0
857,20099,7807100.0,1832248.3,72963.55140186916,17123.81588785047
858,20103,18722800.0,2748559.64,86280.18433179724,12666.173456221199
859,20105,45000.0,1275.89,45000.0,1275.89
860,20107,507500.0,88973.74,126875.0,22243.435
861,20111,4901400.0,939816.62,81690.0,15663.610333333334
862,20113,4056500.0,150776.33000000002,122924.24242424243,4568.979696969697
863,20115,836200.0,368239.14,44010.52631578947,19381.007368421055
864,20117,688100.0,189951.13,23727.58620689655,6550.038965517241
865,20119,70000.0,0.0,35000.0,0.0
866,20121,3731900.0,1079301.42,138218.5185185185,39974.12666666666
867,20123,1322500.0,153686.34,82656.25,9605.39625
868,20125,20358200.0,5476464.72,65250.64102564102,17552.771538461537
869,20131,109300.0,27708.1,54650.0,13854.05
870,20133,7153200.0,1530451.59,72254.54545454546,15459.10696969697
871,20135,61500.0,0.0,30750.0,0.0
872,20139,1053700.0,185528.18,75264.28571428571,13252.012857142856
873,20141,222800.0,167600.0,27850.0,20950.0
874,20143,978500.0,120071.9,27180.555555555555,3335.3305555555553
875,20145,220900.0,12501.18,31557.14285714286,1785.8828571428571
876,20149,9055000.0,367154.43,125763.88888888889,5099.3670833333335
877,20151,275800.0,2009.02,22983.333333333332,167.41833333333332
878,20155,10115000.0,1259081.7,90312.5,11241.800892857142
879,20157,1454600.0,98319.26,161622.22222222222,10924.362222222222
880,20159,2165400.0,373162.42,80200.0,13820.83037037037
881,20161,54710700.0,9340182.01,129954.1567695962,22185.705486935865
882,20165,281700.0,16045.91,40242.857142857145,2292.272857142857
883,20169,25115900.0,4572367.61,102934.01639344262,18739.211516393443
884,20173,108514800.0,12765484.58,113390.59561128527,13339.06434691745
885,20175,3445000.0,113976.64,88333.33333333333,2922.4779487179485
886,20177,44165700.0,3700090.0,123024.2339832869,10306.6573816156
887,20191,16011700.0,3355939.78,77351.2077294686,16212.269468599034
888,20193,263000.0,0.0,87666.66666666667,0.0
889,20197,676900.0,33206.3,96700.0,4743.757142857144
890,20201,30000.0,0.0,30000.0,0.0
891,20205,7475200.0,1469114.71,106788.57142857143,20987.353
892,20209,54890400.0,9981572.3,129458.49056603774,23541.444103773585
893,21001,183700.0,41889.340000000004,91850.0,20944.670000000002
894,21003,1310000.0,534917.0800000001,145555.55555555556,59435.23111111112
895,21005,4693400.0,590855.24,90257.69230769231,11362.600769230768
896,21007,2214000.0,511286.81,51488.37209302326,11890.390930232557
897,21009,873100.0,69543.63,45952.63157894737,3660.191052631579
898,21011,4706400.0,1386930.26,48519.58762886598,14298.250103092783
899,21013,43508700.0,7797618.83,75931.41361256545,13608.40982547993
900,21015,5040500.0,329819.75999999995,132644.73684210525,8679.467368421052
901,21017,32226500.0,6475443.13,80768.17042606516,16229.180776942356
902,21019,40438200.0,6511079.42,88875.16483516483,14310.06465934066
903,21021,2551400.0,131986.13999999998,170093.33333333334,8799.076
904,21023,5068000.0,1912731.84,47811.32075471698,18044.64
905,21025,8738500.0,2065233.61,68807.08661417323,16261.681968503937
906,21027,1696700.0,325191.92000000004,65257.692307692305,12507.381538461541
907,21029,20017500.0,4405064.11,63146.68769716088,13896.101293375395
908,21031,766400.0,243814.17,26427.58620689655,8407.385172413793
909,21033,904000.0,218608.06,90400.0,21860.806
910,21035,2603900.0,1022319.71,100150.0,39319.98884615384
911,21037,55197100.0,5052744.75,126309.1533180778,11562.344965675056
912,21039,61700.0,2507.02,30850.0,1253.51
913,21041,2944100.0,689491.52,62640.425531914894,14670.032340425532
914,21043,29839300.0,8395509.5,68438.76146788991,19255.755733944956
915,21045,6518900.0,2937836.45,260756.0,117513.45800000001
916,21047,69844900.0,17217660.93,77519.31187569367,19109.501587125415
917,21049,28631500.0,5441478.73,103737.31884057971,19715.50264492754
918,21051,1806400.0,540874.93,30106.666666666668,9014.582166666667
919,21055,811000.0,314461.08,57928.57142857143,22461.505714285715
920,21057,328500.0,165868.76,65700.0,33173.752
921,21059,23952000.0,2726920.58,78531.14754098361,8940.723213114754
922,21061,13500.0,436.4,13500.0,436.4
923,21063,145100.0,10003.65,72550.0,5001.825
924,21065,3313700.0,1246254.71,80821.9512195122,30396.456341463414
925,21067,50626200.0,4964938.71,114538.91402714932,11232.893009049774
926,21069,3040600.0,941753.08,63345.833333333336,19619.85583333333
927,21071,143065200.0,25484751.81,60339.60354280894,10748.524592998734
928,21073,122716600.0,18405689.39,86971.36782423813,13044.429050318924
929,21075,757000.0,315320.64,39842.10526315789,16595.823157894738
930,21077,1885500.0,180195.0,99236.84210526316,9483.947368421053
931,21079,2491700.0,488986.4,146570.58823529413,28763.90588235294
932,21081,120000.0,4500.0,60000.0,2250.0
933,21083,3814200.0,959759.74,59596.875,14996.2459375
934,21085,385000.0,0.0,192500.0,0.0
935,21087,420000.0,25124.42,210000.0,12562.21
936,21089,45950700.0,9814877.27,66886.02620087336,14286.575356622998
937,21091,747700.0,30452.04,106814.28571428571,4350.291428571429
938,21093,38457700.0,5865236.7,97856.74300254454,14924.266412213741
939,21095,19303000.0,2346766.44,42895.555555555555,5215.036533333333
940,21097,8445700.0,3349500.5100000002,61647.44525547445,24448.90883211679
941,21099,827300.0,260176.38,75209.09090909091,23652.398181818182
942,21101,23701000.0,4617669.15,69301.16959064327,13501.956578947369
943,21103,1185800.0,405498.58,40889.65517241379,13982.709655172413
944,21105,172000.0,6151.6,13230.76923076923,473.20000000000005
945,21107,5878500.0,436049.79,97975.0,7267.496499999999
946,21109,1179700.0,187383.67,56176.19047619047,8923.031904761905
947,21111,657490100.0,83876232.72,123867.76563677468,15801.852434061793
948,21113,12870500.0,2801447.83,80946.54088050315,17619.168742138365
949,21115,32139900.0,5006918.73,104350.32467532468,16256.229642857144
950,21117,23056600.0,1990299.47,89366.66666666667,7714.339031007752
951,21119,3919400.0,790084.33,38052.42718446602,7670.721650485437
952,21121,6380400.0,838774.51,54533.333333333336,7169.012905982906
953,21123,533300.0,201813.09,25395.238095238095,9610.147142857142
954,21125,2456900.0,1051271.5,223354.54545454544,95570.13636363637
955,21127,4007600.0,467706.87,125237.5,14615.8396875
956,21129,3704400.0,903332.77,132300.0,32261.884642857145
957,21131,2462700.0,340640.16,49254.0,6812.803199999999
958,21133,3337700.0,354823.37,58556.14035087719,6224.971403508772
959,21135,8927200.0,1988618.1,76958.62068965517,17143.25948275862
960,21137,708700.0,320509.25,28348.0,12820.37
961,21139,2503200.0,383715.09,108834.78260869565,16683.264782608698
962,21141,3167200.0,313113.06,102167.74193548386,10100.42129032258
963,21145,31780800.0,5715498.51,125121.25984251969,22501.962637795274
964,21147,18000.0,1568.66,18000.0,1568.66
965,21149,3778600.0,924322.64,34987.03703703704,8558.542962962963
966,21151,17849400.0,2648504.64,146306.55737704918,21709.054426229508
967,21153,11985300.0,2600992.61,49322.22222222222,10703.673292181069
968,21155,764000.0,136282.41999999998,84888.88888888889,15142.491111111109
969,21157,6912400.0,1028465.1699999999,101652.94117647059,15124.487794117646
970,21159,27683600.0,4859408.3,65291.50943396227,11460.868632075471
971,21161,776100.0,178369.04,51740.0,11891.269333333334
972,21163,1451200.0,203595.94,145120.0,20359.594
973,21165,4770900.0,1060910.71,265050.0,58939.483888888884
974,21167,11320900.0,3377372.18,71200.6289308176,21241.334465408807
975,21169,312300.0,17370.42,44614.28571428572,2481.488571428571
976,21171,253000.0,1872.07,126500.0,936.035
977,21173,5905800.0,1748929.02,79808.1081081081,23634.175945945946
978,21175,2231100.0,470489.13,65620.58823529411,13837.915588235293
979,21177,1557200.0,145440.55,141563.63636363635,13221.868181818181
980,21179,8320700.0,2420305.87,85780.41237113402,24951.606907216497
981,21181,3061800.0,1809676.08,63787.5,37701.585
982,21183,509800.0,80683.53,36414.28571428572,5763.109285714286
983,21185,123681300.0,19582175.67,132138.14102564103,20921.127852564103
984,21187,1555200.0,796371.3099999999,25083.870967741936,12844.698548387096
985,21189,1389600.0,821057.5299999999,154400.0,91228.61444444444
986,21191,7139200.0,4820990.88,44342.857142857145,29944.042732919253
987,21193,26125300.0,5005122.33,51025.9765625,9775.62955078125
988,21195,184457000.0,36056059.46,85913.83325570564,16793.693274336285
989,21197,7899500.0,1812735.85,64223.577235772354,14737.689837398375
990,21199,5632300.0,1082417.68,170675.75757575757,32800.53575757576
991,21203,1793200.0,620919.59,94378.94736842105,32679.97842105263
992,21205,25084000.0,5030114.01,86199.31271477664,17285.615154639174
993,21207,382000.0,103712.0,127333.33333333333,34570.666666666664
994,21209,14098700.0,1724259.56,198573.2394366197,24285.34591549296
995,21211,3264000.0,227596.24,116571.42857142857,8128.437142857142
996,21213,1582200.0,427402.0,98887.5,26712.625
997,21215,5189800.0,660222.6799999999,108120.83333333333,13754.639166666666
998,21217,1233000.0,172126.08000000002,176142.85714285713,24589.440000000002
999,21219,1410000.0,151205.31,141000.0,15120.530999999999
1000,21221,350000.0,0.0,350000.0,0.0
1001,21223,2035600.0,322940.51,58160.0,9226.871714285715
1002,21225,863300.0,328060.58,57553.333333333336,21870.705333333335
1003,21227,13553200.0,1642368.47,118887.71929824562,14406.74096491228
1004,21229,5499900.0,734611.98,171871.875,22956.624375
1005,21231,250000.0,3107.04,250000.0,3107.04
1006,21233,286600.0,100891.96000000002,57320.0,20178.392000000003
1007,21235,1420700.0,213743.08,44396.875,6679.47125
1008,21237,13300.0,0.0,13300.0,0.0
1009,21239,52925900.0,9593567.49,116834.21633554084,21177.85317880795
1010,22001,156762900.0,31195924.31,111179.36170212766,22124.769014184396
1011,22003,30644900.0,8081466.73,71600.2336448598,18881.931612149532
1012,22005,1108336400.0,351597361.3,162298.4917264607,51485.9219944355
1013,22007,49729700.0,4928346.89,56065.05073280721,5556.197170236753
1014,22009,56530600.0,11744140.88,35801.51994933502,7437.707967067765
1015,22011,38281900.0,8683009.4,74915.65557729942,16992.19060665362
1016,22013,1357100.0,485752.07999999996,33100.0,11847.611707317072
1017,22015,154393900.0,25632649.76,141256.99908508692,23451.646623970726
1018,22017,251882400.0,39805838.51,105478.39195979899,16669.111603852594
1019,22019,1873117700.0,361371639.49,166085.98155701364,32042.17409913105
1020,22021,21470000.0,5277822.6,43373.73737373737,10662.267878787878
1021,22023,516772100.0,209914163.06,144309.43870427256,58618.86709299078
1022,22025,54085400.0,12510548.85,34318.14720812183,7938.16551395939
1023,22027,10105300.0,1836257.96,157895.3125,28691.530625
1024,22029,65162900.0,11254142.35,53021.07404393816,9157.15406834825
1025,22031,3072200.0,817616.1,74931.70731707317,19941.856097560976
1026,22033,3666839900.0,1351964663.45,159747.31637187419,58896.30422348072
1027,22035,11437700.0,2001143.1300000001,99458.26086956522,17401.24460869565
1028,22037,9667600.0,3255254.43,87887.27272727272,29593.222090909094
1029,22039,32050200.0,6584035.6,110900.34602076125,22782.130103806227
1030,22041,21880300.0,5469647.83,68162.92834890966,17039.401339563865
1031,22043,18114800.0,5493339.59,40891.19638826185,12400.315101580136
1032,22045,364120100.0,80754993.53,125775.50949913645,27894.64370639033
1033,22047,69207600.0,14877143.13,109160.2523659306,23465.52544164038
1034,22049,749600.0,100999.79,37480.0,5049.9895
1035,22051,18084902200.0,3487551655.82,133682.98960689522,25779.864696116263
1036,22053,40929700.0,6639466.88,130765.81469648563,21212.35424920128
1037,22055,1045565700.0,250645967.34,162455.8266003729,38944.37031385954
1038,22057,598852500.0,97082536.13,97883.70382477934,15868.345232101994
1039,22059,8986800.0,2852752.77,37135.53719008264,11788.23458677686
1040,22061,4513200.0,467779.08,82058.18181818182,8505.074181818181
1041,22063,2177562700.0,832187121.1,147222.14184301265,56263.07356500575
1042,22065,16727900.0,2559613.16,67451.20967741935,10321.020806451614
1043,22067,24051100.0,6214809.18,108338.28828828828,27994.635945945945
1044,22069,41221200.0,9724738.92,77193.25842696629,18211.121573033706
1045,22071,17302432600.0,7197010718.55,135490.69395937416,56357.85436837324
1046,22073,649417100.0,161234417.44,93253.4606547961,23152.558506605397
1047,22075,949833600.0,387122242.66,152903.02640051514,62318.45503219576
1048,22077,103494100.0,23546971.01,55433.36904124264,12612.196577396895
1049,22079,290147700.0,71605658.59,67319.65197215778,16613.84190023202
1050,22081,1736000.0,381798.91,115733.33333333333,25453.260666666665
1051,22083,41133100.0,11164652.22,86232.91404612159,23405.979496855347
1052,22085,2595200.0,697972.13,64880.0,17449.30325
1053,22087,3005243600.0,2236380505.78,125396.12784778436,93314.71692314112
1054,22089,1237598400.0,158579882.05,165211.37364837807,21169.38753837939
1055,22091,9000600.0,2378248.04,136372.72727272726,36034.06121212121
1056,22093,70153100.0,6704815.67,211942.9003021148,20256.24069486405
1057,22095,2323352700.0,717371423.77,241387.2935064935,74532.0959761039
1058,22097,115005400.0,21330498.6,118562.26804123711,21990.204742268044
1059,22099,183791200.0,26317704.48,128705.32212885153,18429.765042016807
1060,22101,246534000.0,31705194.58,101079.95079950799,12999.259770397703
1061,22103,6985776600.0,1776930677.43,179902.05248384023,45760.62108701811
1062,22105,820654200.0,185848997.35,181319.97348652233,41062.52703269995
1063,22107,8777800.0,2376676.2399999998,55909.55414012739,15138.065222929934
1064,22109,1282404100.0,296715812.64,95268.11529604041,22039.353237762756
1065,22111,35421000.0,8834871.6,93954.90716180371,23434.672679045092
1066,22113,523634900.0,170077139.99,109364.0142021721,35521.54135129491
1067,22115,44885800.0,9159448.1,134388.62275449102,27423.49730538922
1068,22117,64979800.0,15458863.27,95840.41297935104,22800.683289085544
1069,22119,20981300.0,7039965.33,94938.00904977375,31855.04674208145
1070,22121,37856000.0,3915180.09,159058.82352941178,16450.33651260504
1071,22123,7016100.0,1770057.75,111366.66666666667,28096.154761904763
1072,22125,25455600.0,4244964.81,68245.5764075067,11380.602707774799
1073,22127,7010400.0,2365625.29,49719.14893617021,16777.484326241134
1074,23001,8033800.0,803354.22,63258.26771653543,6325.623779527559
1075,23003,27593600.0,4475228.67,76015.42699724517,12328.453636363636
1076,23005,48309300.0,3149673.73,117827.56097560975,7682.131048780488
1077,23007,8437300.0,863211.85,127837.87878787878,13078.967424242424
1078,23009,6099400.0,242934.0,108917.85714285714,4338.107142857143
1079,23011,31008400.0,4819421.77,79305.37084398977,12325.886879795395
