,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,param_clf__colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,1007.9136769771576,0.33382606064168313,207.28721523284912,405.7797415589081,0.7999999999999999,100,30,0.01,0.7999999999999999,0.4,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 100, 'clf__max_depth': 30, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.4}",0.7127049848869694,0.7120242805586298,0.7157035684580446,0.7189742209677868,0.7165554255020533,0.7151924960746967,0.0025552109986186605,86
16,2022.9986764907837,19.383762566191365,4.97941837310791,0.06239478041002091,0.6,100,50,0.3,0.6,0.5,"{'clf__subsample': 0.6, 'clf__n_estimators': 100, 'clf__max_depth': 50, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.5}",0.7226970789018707,0.7214893258815863,0.7228943291229076,0.7253568737604053,0.7236992339241375,0.7232273683181816,0.0012783085746869084,67
17,7457.4263241767885,497.3707432504828,137.96927309036255,115.94002136714627,0.6,500,70,0.1,0.6,0.5,"{'clf__subsample': 0.6, 'clf__n_estimators': 500, 'clf__max_depth': 70, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.5}",0.7253533912840036,0.728494587130943,0.7255753664644089,0.731276639500295,0.7284180645022214,0.7278236097763743,0.0021855698888643706,16
18,2022.04251871109,41.54991264738396,5.0066228866577145,0.07594665319665288,0.5,100,90,0.2,0.7999999999999999,0.5,"{'clf__subsample': 0.5, 'clf__n_estimators': 100, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.5}",0.7216746173283874,0.7202291436204401,0.7227121736725984,0.726222435470664,0.7242216809570055,0.7230120102098191,0.0020684777878772547,70
19,1407.6739603042602,478.4739512493304,194.16784725189208,384.092047854944,0.7999999999999999,100,20,0.1,0.8999999999999999,0.7999999999999999,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 100, 'clf__max_depth': 20, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.7999999999999999}",0.7276543947760921,0.7258624065812209,0.7297433649980857,0.7346537073752857,0.728806089176531,0.7293439925814431,0.0029535772010540655,4
20,1106.7033944129944,377.03828147705525,39.174220657348634,0.0723324417623831,0.8999999999999999,500,60,0.3,0.7999999999999999,0.8999999999999999,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 500, 'clf__max_depth': 60, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.8999999999999999}",0.7232982950282865,0.7245451279713326,0.7260979192261979,0.7307783735449759,0.7255074600447577,0.7260454351631102,0.0025491401735267794,44
21,2212.9860570430756,1916.999387723951,409.058008146286,451.5137947846355,0.8999999999999999,500,80,0.3,0.6,0.8999999999999999,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 500, 'clf__max_depth': 80, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.8999999999999999}",0.7257614714267941,0.7271471851304117,0.7262779169284574,0.7290543192227535,0.726089156193902,0.7268660097804638,0.0011863488074672548,35
22,1427.6495705604552,181.43209299038392,195.77121772766114,146.5595144175974,0.6,250,70,0.2,0.7999999999999999,0.5,"{'clf__subsample': 0.6, 'clf__n_estimators': 250, 'clf__max_depth': 70, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.5}",0.7239461115006,0.7231264217635438,0.7223221288480348,0.7269394414150832,0.7258832229483563,0.7244434652951236,0.0017195831863681926,57
23,6656.602327108383,635.751654035619,1016.9508257389068,4.096541002455348,0.6,500,80,0.1,0.6,0.6,"{'clf__subsample': 0.6, 'clf__n_estimators': 500, 'clf__max_depth': 80, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.6}",0.7250313202858261,0.7275103712986988,0.7258532045508213,0.7302483593037071,0.728393841211048,0.7274074193300203,0.0018501890399101506,24
24,3906.830455827713,1850.8285900797273,237.86681895256044,385.3032868656093,0.7,500,30,0.2,0.5,0.8999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 500, 'clf__max_depth': 30, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.8999999999999999}",0.7276417783812333,0.7252474919417576,0.725977179601499,0.7286480983724027,0.7254879317685689,0.7266004960130923,0.001321657062649526,37
25,682.7715197086334,96.26076130372869,49.072073745727536,1.4452530364607128,0.6,500,90,0.2,0.4,0.8999999999999999,"{'clf__subsample': 0.6, 'clf__n_estimators': 500, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.8999999999999999}",0.7265365648807403,0.7257505833230645,0.7247567595935368,0.7271149609999843,0.7268689172288175,0.7262055572052286,0.000858212516473034,41
26,101.82278170585633,4.631504311904316,7.881851100921631,0.6470821722953118,0.7,100,40,0.2,0.7999999999999999,0.4,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 40, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.4}",0.7227223825050137,0.7228360956561504,0.7234073820480612,0.7260910103986261,0.725249943910407,0.7240613629036516,0.0013604435349319215,59
27,133.24975986480712,1.4822168937866718,20.890533542633058,0.6938704130427944,0.8999999999999999,250,30,0.1,0.4,0.4,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': 30, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.4}",0.728437928935619,0.7277299786706346,0.7276289552547953,0.7319362118720494,0.7319392594663569,0.7295344668398911,0.001981966402602598,3
28,340.15211591720583,3.8894893104781474,24.20157346725464,1.176927231269715,0.7999999999999999,250,50,0.3,0.5,0.8999999999999999,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': 50, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.5, 'clf__colsample_bylevel': 0.8999999999999999}",0.7244166211933893,0.7237088644067535,0.7232167331287772,0.7296215377307301,0.7259171894411077,0.7253761891801516,0.002309963577949972,51
29,83.52640552520752,1.1752552499620297,3.420279550552368,0.5210417277746494,0.5,250,10,0.01,0.8999999999999999,0.4,"{'clf__subsample': 0.5, 'clf__n_estimators': 250, 'clf__max_depth': 10, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.4}",0.6952562623656136,0.6921552090855081,0.6945765625627774,0.6951673077928723,0.6959248746728773,0.6946160432959297,0.0013026186176721432,96
30,1023.2183356285095,3.509346839138249,58.665909337997434,3.9391227823206267,0.7,500,30,0.01,0.8999999999999999,0.8999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 500, 'clf__max_depth': 30, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.8999999999999999}",0.7252115622102454,0.7253297878820651,0.7283496283805189,0.7330131662509255,0.7290138240523756,0.7281835937552261,0.0028642206549204753,12
31,272.32470703125,7.281873850205162,25.993365430831908,1.3822107936260035,0.8999999999999999,250,70,0.01,0.7,0.4,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': 70, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.7, 'clf__colsample_bylevel': 0.4}",0.7171600923184024,0.7176581282592371,0.7193921559120044,0.7222371551210001,0.7211634461569539,0.7195221955535196,0.001956317861476371,81
32,224.65389752388,6.2118691730632065,21.855448627471922,0.7386337692758984,0.7,250,50,0.01,0.6,0.4,"{'clf__subsample': 0.7, 'clf__n_estimators': 250, 'clf__max_depth': 50, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.4}",0.7122800998996949,0.7097128253478497,0.7123611300191635,0.7135605874154968,0.7142633628800923,0.7124356011124595,0.0015523879474213813,89
33,228.6848654270172,3.72498406949221,7.530735635757447,0.16348928177373215,0.7,100,50,0.3,0.8999999999999999,0.7999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 50, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.7999999999999999}",0.7219807025675911,0.7223934418966849,0.7224893960214692,0.726828722255693,0.7244115965943245,0.7236207718671526,0.0018106643483766463,63
34,36.416408491134646,1.4821895532657314,0.9456396579742432,0.09601338452230894,0.8999999999999999,250,,0.3,0.4,0.7,"{'clf__subsample': 0.8999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': None, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.7}",0.7193069893765734,0.718236016412014,0.7180947109284903,0.7222137416621577,0.7181919196218532,0.7192086756002178,0.0015659414766228358,82
35,136.16143770217894,0.6761012309389889,7.910464239120484,0.5767230353304428,0.6,100,80,0.3,0.8999999999999999,0.4,"{'clf__subsample': 0.6, 'clf__n_estimators': 100, 'clf__max_depth': 80, 'clf__learning_rate': 0.3, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.4}",0.7193501060236712,0.7204221795398295,0.7200240178355505,0.724098224441494,0.72217991243397,0.721214888054903,0.0017186547916116688,75
36,34.999497938156125,0.9155631914663801,1.0368294715881348,0.08821432110033064,0.5,250,,0.1,0.4,0.5,"{'clf__subsample': 0.5, 'clf__n_estimators': 250, 'clf__max_depth': None, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.5}",0.7051742179705179,0.7001867488381581,0.70273037053972,0.703758383427805,0.7035048156547766,0.7030709072861956,0.0016443327510864312,95
37,19.22634596824646,0.5091447492700194,0.47136774063110354,0.07412686686179118,0.7999999999999999,100,,0.2,0.6,0.6,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 100, 'clf__max_depth': None, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.6}",0.7070709923912015,0.7030843563582017,0.7043134302962524,0.7043018575436247,0.7043985595913173,0.7046338392361194,0.0013121617990509836,93
38,627.2342156410217,2.2034707786028287,65.11776275634766,0.4765683017613139,0.7,500,70,0.01,0.4,0.7999999999999999,"{'clf__subsample': 0.7, 'clf__n_estimators': 500, 'clf__max_depth': 70, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.7999999999999999}",0.7205905040362838,0.7172534563083718,0.7191338833378337,0.7221138375088387,0.7206533114966582,0.7199489985375973,0.0016446564698425962,79
39,534.1614547729492,43.164595064350124,28.601104021072388,2.188362086297507,0.7,250,90,0.2,0.8999999999999999,0.6,"{'clf__subsample': 0.7, 'clf__n_estimators': 250, 'clf__max_depth': 90, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.6}",0.7213840971159904,0.7260469397435538,0.7237537750411996,0.7279075098565718,0.7252891423124659,0.7248762928139563,0.002199300463542203,55
40,196.21099743843078,13.486541977731239,10.961512184143066,0.5091429343533822,0.7,100,70,0.2,0.6,0.6,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 70, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.6}",0.7253083444184452,0.7244435354659733,0.7242151594624634,0.7297292280640835,0.7261768351816021,0.7259746205185136,0.0020010905566020883,45
41,885.5950604915619,11.144159192041428,49.832258749008176,1.7770867822226268,0.5,500,40,0.2,0.8999999999999999,0.6,"{'clf__subsample': 0.5, 'clf__n_estimators': 500, 'clf__max_depth': 40, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.6}",0.7195369814448466,0.7238235932779622,0.7229462895539803,0.726631486901076,0.7245480576264826,0.7234972817608696,0.0023247116807029312,64
42,508.3062387466431,35.71027200225634,25.98377470970154,0.5644416219303456,0.7999999999999999,250,40,0.01,0.8999999999999999,0.6,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 250, 'clf__max_depth': 40, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.6}",0.7233160858682862,0.7228896215966485,0.7256873731753885,0.7310879396263653,0.7260708024808301,0.7258103645495038,0.0029219144074500397,47
43,110.86657147407531,1.1289670428261243,7.069872617721558,0.43974054871014995,0.7999999999999999,100,30,0.01,0.6,0.6,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 100, 'clf__max_depth': 30, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.6, 'clf__colsample_bylevel': 0.6}",0.7096699176922492,0.7076058237569036,0.7114881837137533,0.7135496250120649,0.7110479109083327,0.7106722922166607,0.0019745275816733495,91
44,157.97182397842408,0.5999333814467813,8.127199125289916,0.12570039324279542,0.7999999999999999,100,30,0.01,0.8999999999999999,0.6,"{'clf__subsample': 0.7999999999999999, 'clf__n_estimators': 100, 'clf__max_depth': 30, 'clf__learning_rate': 0.01, 'clf__colsample_bytree': 0.8999999999999999, 'clf__colsample_bylevel': 0.6}",0.7191093301896461,0.7197914175320594,0.7221077487252947,0.728279521567109,0.7226620010861776,0.7223900038200572,0.0032359091430254616,72
45,314.24727325439454,1.4149383801658746,27.185679817199706,0.7204894296463492,0.6,250,50,0.1,0.4,0.7,"{'clf__subsample': 0.6, 'clf__n_estimators': 250, 'clf__max_depth': 50, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.4, 'clf__colsample_bylevel': 0.7}",0.7297646568262255,0.727389309011259,0.7249063821861196,0.7293980033555254,0.7291718885155755,0.728126047978941,0.00180586400298884,13
46,146.42488374710084,3.1971486498923967,9.722959327697755,0.8120625413233612,0.7,100,50,0.1,0.7999999999999999,0.4,"{'clf__subsample': 0.7, 'clf__n_estimators': 100, 'clf__max_depth': 50, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.7999999999999999, 'clf__colsample_bylevel': 0.4}",0.7262551537369736,0.7235965267918898,0.7246356134396396,0.730609121872594,0.7292432802310111,0.7268679392144216,0.002672063482454158,34
